name,database_id,degree_weighted,degree_total,betweenness_unweighted,betweenness_weighted,clustering_unweighted,clustering_weighted,connected_component,role
Santiago Bragagnolo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2234,6,6,7.112485870886774e-05,7.111450951152925e-05,0.4666666666666667,0.0210432494199851,0,broker
Maximilian Junker,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1979,10,15,7.107828732083596e-05,7.107828732083597e-05,0.7333333333333333,0.0435458514048226,0,core
Benedikt Hauptmann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1978,10,15,7.107828732083596e-05,7.107828732083597e-05,0.7333333333333333,0.0435458514048226,0,core
Sebastian Eder,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1976,10,15,7.107828732083596e-05,7.107828732083597e-05,0.7333333333333333,0.0435458514048226,0,core
Jorge Mendes 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8799,7,9,7.098859427724789e-05,7.098859427724789e-05,0.7142857142857143,0.0396450518301247,0,core
Amritanshu Agrawal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:191,8,15,7.097251371108722e-05,0.0001018185081754,0.4642857142857143,0.0376509582757914,0,broker
Jiaxin Zhu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7771,14,15,7.079787164051681e-05,3.176229033505056e-05,0.6263736263736264,0.0319507874089898,0,core
Ganesha B. Upadhyaya,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5531,7,14,7.066491675924442e-05,3.400894091109072e-06,0.4761904761904761,0.0399006818916566,0,broker
Yuepeng Wang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4580,8,8,7.062512800391234e-05,3.6118698711383135e-06,0.4285714285714285,0.0186335403726708,0,broker
Katsiaryna Labunets,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4308,6,7,7.05749344564071e-05,2.779865863866044e-05,0.6,0.0298539282593459,0,core
Zhibo Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5380,16,20,6.939681998222846e-05,5.69205853617786e-08,0.4333333333333333,0.0258682560483863,0,broker
Yonghwi Kwon 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7592,12,14,6.932842647824407e-05,8.443220161997159e-07,0.4545454545454545,0.02546649621946,0,broker
Lina Marsso,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8010,19,22,6.916459970598903e-05,2.095928069325156e-05,0.543859649122807,0.0269600365481223,0,broker
Junda He,4:a207e2fc-2358-4733-aaec-376a2c17a19b:670,11,19,6.870293612531394e-05,0.0,0.5818181818181818,0.0459588643859231,0,broker
Sebastian Weber 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12247,12,17,6.847875710746716e-05,3.891298199277955e-06,0.5606060606060606,0.0331358206235766,0,broker
Alessandra Russo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4094,12,15,6.832349926256894e-05,0.0001294077680545,0.5303030303030303,0.028042772267006,0,broker
Marcelo F. Frias,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2544,17,57,6.80702275772199e-05,0.0002712520397849,0.4338235294117647,0.0585442651945265,0,broker
Maliheh Izadi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5239,11,12,6.773354320179748e-05,2.6041167803013714e-06,0.3272727272727272,0.016276029187071,0,broker
Zhong Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4077,14,26,6.757004843423371e-05,2.9469590101264035e-05,0.4835164835164835,0.0404744036703168,0,broker
Simone Scalabrino,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3151,19,38,6.738887229107592e-05,2.41481271231788e-08,0.4035087719298245,0.042182652840959,0,broker
Truyen Tran 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5132,6,10,6.722949944232305e-05,6.942813982527352e-05,0.7333333333333333,0.0495504054114473,0,core
Sebastian Krieter,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2045,11,19,6.714256340023653e-05,7.13310664658467e-05,0.5818181818181818,0.0434790395082085,0,broker
Chengyu Zhang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:840,11,11,6.667426430453038e-05,2.121585454393566e-07,0.4909090909090909,0.0221578265788739,0,broker
Manar Mazkatli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10983,14,19,6.647860924195357e-05,4.1984882492781206e-05,0.4065934065934066,0.023527037407372,0,broker
Simone Romano 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3578,7,13,6.586591114624163e-05,2.451686656025516e-05,0.4761904761904761,0.0381340207867707,0,broker
Mahan Tafreshipour,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7392,7,7,6.579335529243532e-05,3.1508476270323795e-05,0.4761904761904761,0.0217802113867282,0,broker
Min Zhou 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:164,13,13,6.56027369253601e-05,2.004536032495073e-05,0.5128205128205128,0.0235560026024203,0,broker
Yunbo Lyu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4988,10,11,6.51912695158459e-05,1.039059412785922e-05,0.6222222222222222,0.0322204851932999,0,core
Adam Alami,4:a207e2fc-2358-4733-aaec-376a2c17a19b:348,8,10,6.48677894833931e-05,1.6845992211063015e-05,0.6071428571428571,0.0312045760747699,0,core
S. M. Didar Al Alam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4497,12,15,6.450716240020578e-05,1.6995205459832774e-05,0.5,0.026433780902691,0,broker
Stefanos Chaliasos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:975,9,14,6.445773348456109e-05,4.588144153403972e-07,0.5833333333333334,0.0391661340158771,0,broker
Uwe Hohenstein,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5004,8,31,6.393941099676227e-05,0.0001065615453156,0.7857142857142857,0.1159945994527302,0,core
Eric Horton,4:a207e2fc-2358-4733-aaec-376a2c17a19b:606,4,5,6.38647779076659e-05,0.0,0.6666666666666666,0.0415349365396948,0,core
Evangelos Ntentos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12155,15,24,6.370139201711777e-05,2.1820249276771257e-05,0.3619047619047619,0.0268495197786038,0,broker
Chao Liu 0032,4:a207e2fc-2358-4733-aaec-376a2c17a19b:635,13,16,6.368039904149723e-05,5.720720884616313e-05,0.4615384615384615,0.0261940897038506,0,broker
Pierluigi San Pietro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7308,6,7,6.279810134142682e-05,5.168561637471805e-06,0.6,0.0322223937458159,0,core
Tian Zhang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:258,15,32,6.228353687246262e-05,3.466359182236953e-05,0.4857142857142857,0.0436308118013095,0,broker
Chaopeng Dong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1476,11,14,6.22773605953517e-05,7.764303126783292e-05,0.7090909090909091,0.0383383606698591,0,core
Yongpan Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1477,11,14,6.22773605953517e-05,7.764303126783292e-05,0.7090909090909091,0.0383383606698591,0,core
Siyuan Li 0014,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1474,11,14,6.22773605953517e-05,7.764303126783292e-05,0.7090909090909091,0.0383383606698591,0,core
Hong Li 0004,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1478,11,14,6.22773605953517e-05,7.764303126783292e-05,0.7090909090909091,0.0383383606698591,0,core
Angelika Musil,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7854,7,12,6.225765529886598e-05,2.362688568328777e-05,0.8095238095238095,0.0536935282101547,0,core
Juergen Musil,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7853,7,12,6.225765529886598e-05,2.362688568328777e-05,0.8095238095238095,0.0536935282101547,0,core
Chungha Sung,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4517,7,12,6.222367944527125e-05,3.019860906959884e-05,0.6190476190476191,0.047416273403267,0,core
Abdullah Aldaeej,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3218,2,2,6.217791500356459e-05,4.411949068715921e-05,0.0,0.0,0,broker
Andreas Jedlitschka,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5516,4,4,6.200444660983464e-05,2.7971906603019467e-05,0.5,0.0217391304347826,0,broker
Jiawei Wang 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:288,7,12,6.18423895264062e-05,1.8505227274358845e-05,0.6666666666666666,0.0432937921737204,0,core
Vincent Ng 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3602,11,24,6.177005435349321e-05,1.7883460229416627e-05,0.6727272727272727,0.0593257256126322,0,core
Xiaoxue Wu 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9473,10,15,6.157065954666469e-05,9.466253008703065e-06,0.9111111111111112,0.059072065528322,0,core
Wei Liu 0010,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9474,10,15,6.157065954666469e-05,9.466253008703065e-06,0.9111111111111112,0.059072065528322,0,core
Cong Liu 0005,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7278,12,15,6.152134966289544e-05,1.822217672715073e-05,0.4696969696969697,0.0282725884035222,0,broker
Luigi Quaranta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4555,6,9,6.15175350400273e-05,0.0,0.6,0.0534906769240613,0,core
Yi Li 0048,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1834,10,28,6.151471114942091e-05,5.189518762082277e-05,0.4888888888888889,0.0531208498684174,0,broker
Wenchang Shi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7816,14,18,6.14724490260895e-05,5.1745986692526e-08,0.5164835164835165,0.0306569724531556,0,broker
Lina Maria Garcés Rodriguez,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12772,27,30,6.124147104428956e-05,0.0,0.9344729344729344,0.0439449651957558,0,core
Brauner R. N. Oliveira,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12761,27,30,6.124147104428956e-05,0.0,0.9344729344729344,0.0439449651957558,0,core
Tiago Volpato,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12597,27,32,6.124147104428956e-05,6.8994648923368e-09,0.9344729344729344,0.0453796553714902,0,core
Gilberto Pedraza-Garcia,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11941,5,8,6.122179280119984e-05,0.0,0.7,0.045699523123232,0,core
Éric Rutten,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12055,5,5,6.087350922820629e-05,3.832049044515013e-05,0.4,0.017391304347826,0,broker
Hung Viet Nguyen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7185,5,6,6.076845171531391e-05,0.0,0.8,0.0466267462562518,0,core
Mahmoud Alfadel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:511,6,7,6.065200597683355e-05,0.0001201770355775,0.4666666666666667,0.0210432494199851,0,broker
John Lundbäck,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4251,6,11,6.055215299852685e-05,0.0001243870028115,0.7333333333333333,0.0575581769966266,0,core
Saad Mubeen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4249,6,11,6.055215299852685e-05,0.0001243870028115,0.7333333333333333,0.0575581769966266,0,core
Eduard Enoiu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10963,5,5,6.02615368309024e-05,4.200547284638728e-05,0.7,0.0304347826086956,0,core
Abdelhak-Djamel Seriai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12394,10,14,6.0106862285743815e-05,0.0001980471305496,0.5555555555555556,0.0322929681741374,0,broker
Dong Jae Kim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:913,12,20,5.970467752188176e-05,4.0775837513710485e-06,0.3787878787878788,0.0260231762675915,0,broker
Hai Yu 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3489,14,23,5.935920748138238e-05,1.114514917762046e-05,0.6923076923076923,0.050645217227669,0,core
Haoxuan Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7744,11,11,5.922283226109347e-05,8.27935787080416e-08,0.4545454545454545,0.0233468052157802,0,broker
Duc Minh Le,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1887,8,14,5.887875925349332e-05,0.0,0.4642857142857143,0.0426284681010641,0,broker
Tiziano Santilli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12931,10,15,5.884263647977065e-05,1.2929597208239174e-06,0.3555555555555555,0.0272688539454217,0,broker
Jia-Guang Sun 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1104,20,29,5.826538707846456e-05,9.262531617962154e-07,0.3631578947368421,0.024458493021633,0,broker
Yue Li 0047,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6054,9,11,5.7910202461535085e-05,4.647103777050899e-05,0.6666666666666666,0.0372711798745902,0,core
Hui Xu 0009,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3788,7,8,5.754655452521807e-05,2.06983946770104e-08,0.6190476190476191,0.0331299707446721,0,core
Shah Rukh Humayoun,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10574,7,7,5.747476182400633e-05,6.108096269185771e-06,0.4285714285714285,0.0213804321137106,0,broker
Qingkai Shi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:658,16,26,5.699588321764888e-05,0.0001640344816407,0.425,0.0280577790992739,0,broker
Di Wu 0014,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2801,14,19,5.695153635775069e-05,1.421755481701613e-05,0.4725274725274725,0.0285853122835201,0,broker
Yuheng Huang 0004,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8636,10,11,5.686565627428092e-05,7.179755653587982e-07,0.5555555555555556,0.0277717981583132,0,broker
Kunal Suresh Pai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:885,10,11,5.622085589437182e-05,5.918276751668936e-06,0.7333333333333333,0.0344606468126832,0,core
Paulo Merson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13140,4,4,5.598137148748385e-05,9.63682758837143e-06,0.5,0.0217391304347826,0,broker
Marta Sabou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11595,10,11,5.595373532904046e-05,8.382849844189213e-07,0.5555555555555556,0.0292300180962171,0,broker
Qiyi Tang 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2270,12,18,5.573958364946167e-05,2.611172051791052e-05,0.5909090909090909,0.0407107735460185,0,broker
Xiang Ling 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1386,12,23,5.556068697886705e-05,8.740395775181498e-05,0.6212121212121212,0.0496844834776256,0,core
Kunqiu Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5659,12,13,5.515859988512235e-05,7.439348020162153e-06,0.6060606060606061,0.0331538032174304,0,core
Xinyi Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8136,9,10,5.5088503964826805e-05,0.0,0.5833333333333334,0.0377466035540751,0,broker
Jeff Kramer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2455,9,13,5.501493847513076e-05,8.203463756988473e-07,0.5833333333333334,0.0361636917609686,0,broker
Mutian Yang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6973,11,18,5.476956700940468e-05,2.980343607641514e-05,0.6727272727272727,0.0479973934915178,0,core
Andreas Kreutz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12098,5,6,5.40991443756522e-05,0.0,0.7,0.0363789747897948,0,core
Suhaib Mujahid,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4882,6,7,5.397734374000038e-05,3.945732289175293e-07,0.6,0.0325057574014953,0,core
Kevin A. Schneider,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1500,12,19,5.354847189564898e-05,0.0001068778857809,0.3333333333333333,0.0220885224157357,0,broker
Emanuel Ferreira Coutinho,4:a207e2fc-2358-4733-aaec-376a2c17a19b:125,4,4,5.3409377028010405e-05,4.529785768840519e-05,0.3333333333333333,0.0144927536231884,0,broker
Natasha Tylosky,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5204,5,5,5.333803821643272e-05,5.333286361776346e-05,0.5,0.0228692219560646,0,broker
Kapil Singi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3197,9,21,5.333027631842886e-05,5.00211204694418e-08,0.5277777777777778,0.0616992725536159,0,broker
John R. Woodward,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6780,7,8,5.331906468797879e-05,5.331906468797879e-05,0.7619047619047619,0.036893265733466,0,core
Padmanabhan Krishnan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7693,7,8,5.331906468797879e-05,2.06983946770104e-08,0.7619047619047619,0.0370331393404607,0,core
Fang Yu 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6186,4,5,5.331906468797879e-05,5.331906468797879e-05,0.6666666666666666,0.034635964852787,0,core
Rodrigo Quites Reis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2396,4,5,5.331906468797879e-05,5.331906468797879e-05,0.6666666666666666,0.034635964852787,0,core
Anna N. Rafferty,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2729,3,4,5.331906468797879e-05,5.331906468797879e-05,0.6666666666666666,0.0365194507215905,0,core
Chun-Han Lin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6185,4,5,5.331906468797879e-05,5.331906468797879e-05,0.6666666666666666,0.034635964852787,0,core
François Gauthier 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7692,7,9,5.331906468797879e-05,0.0001599157972745,0.7619047619047619,0.0391856946190932,0,core
Adailton M. Lima,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2395,4,5,5.331906468797879e-05,5.331906468797879e-05,0.6666666666666666,0.034635964852787,0,core
Leo Laine,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5057,6,7,5.331906468797879e-05,5.331906468797879e-05,0.7333333333333333,0.0373536414534567,0,core
Han Huang 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4330,8,9,5.331906468797879e-05,5.331906468797879e-05,0.7857142857142857,0.0378988329211681,0,core
Anze Luzar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12103,3,4,5.331906468797879e-05,5.331906468797879e-05,0.6666666666666666,0.0365194507215905,0,core
Jack W. Davidson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5387,4,5,5.331906468797879e-05,5.331906468797879e-05,0.6666666666666666,0.034635964852787,0,core
Anders Magnusson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5056,6,7,5.331906468797879e-05,5.331906468797879e-05,0.7333333333333333,0.0373536414534567,0,core
Yi Xiang 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4329,8,9,5.331906468797879e-05,5.331906468797879e-05,0.7857142857142857,0.0378988329211681,0,core
Matija Cankar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12102,3,4,5.331906468797879e-05,5.331906468797879e-05,0.6666666666666666,0.0365194507215905,0,core
Eliane Stampfer Wiese,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2730,3,4,5.331906468797879e-05,5.331906468797879e-05,0.6666666666666666,0.0365194507215905,0,core
Jason D. Hiser,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5386,4,5,5.331906468797879e-05,5.331906468797879e-05,0.6666666666666666,0.034635964852787,0,core
Saemundur Haraldsson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6778,7,8,5.331906468797879e-05,5.331906468797879e-05,0.7619047619047619,0.036893265733466,0,core
Annika Wolff,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1614,4,4,5.331561495553262e-05,5.331561495553262e-05,0.5,0.0217391304347826,0,broker
Maria Christakis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5965,4,6,5.331389008930954e-05,0.0001066381293759,0.6666666666666666,0.037009008346072,0,core
Jon Ayerdi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11559,8,9,5.331389008930954e-05,5.3308715490640285e-05,0.7857142857142857,0.0392878292567846,0,core
Maite Arratibel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2834,8,9,5.331389008930954e-05,5.3308715490640285e-05,0.7857142857142857,0.0392878292567846,0,core
Christoph Roch,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10256,8,9,5.3308715490640285e-05,1.03491973385052e-08,0.7857142857142857,0.0409918805869578,0,core
László Tóth 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4103,4,5,5.3308715490640285e-05,0.0,0.6666666666666666,0.0436385812014454,0,core
Franz Zieris,4:a207e2fc-2358-4733-aaec-376a2c17a19b:899,4,10,5.3308715490640285e-05,5.3308715490640285e-05,0.6666666666666666,0.054483625552747,0,core
Jessica Díaz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2302,7,10,5.3308715490640285e-05,3.4497324461684e-09,0.6190476190476191,0.0384476015794918,0,core
Johan J. Lukkien,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9376,5,6,5.329836629330178e-05,0.0,0.7,0.0375090663110769,0,core
Ralf Teusner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6426,4,5,5.328801709596328e-05,5.328801709596328e-05,0.6666666666666666,0.034635964852787,0,core
Michael Rath 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2065,5,6,5.321557271459374e-05,5.321557271459374e-05,0.7,0.0368779729125517,0,core
Trey Woodlief,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1152,7,15,5.312745506139445e-05,3.1694416849172174e-06,0.3809523809523809,0.0394573019958686,0,broker
Hinde-Lilia Bouziane,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12395,8,10,5.283000548968039e-05,6.8994648923368e-09,0.7142857142857143,0.0389774729890659,0,core
Jorge S. Correia Neto,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1234,6,10,5.261731717402224e-05,3.653019894915716e-05,0.9333333333333332,0.0680217274036774,0,core
Vaggelis Atlidakis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:976,6,10,5.241666472625789e-05,1.1283126154994146e-05,0.4666666666666667,0.0447324096663518,0,broker
Andrea Mocci,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1034,11,25,5.2273100178098536e-05,5.1745986692526e-09,0.6363636363636364,0.0733829574420369,0,core
Carolyn D. Egelman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3943,9,11,5.215064098322097e-05,0.0,0.6666666666666666,0.0376849344330383,0,core
Mingwei Liu 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8356,13,15,5.18970244365789e-05,0.0,0.6410256410256411,0.0339209785410289,0,core
Dirk van der Linden,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3396,10,15,5.175913528613252e-05,1.03491973385052e-08,0.6666666666666666,0.0469883011469991,0,core
Kevin J. Sullivan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1824,4,5,5.159051362531376e-05,9.655628630203044e-06,0.6666666666666666,0.034635964852787,0,core
Chong Tang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1822,4,5,5.159051362531376e-05,9.655628630203044e-06,0.6666666666666666,0.034635964852787,0,core
Raula Gaikovina Kula,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4468,15,26,5.102775412023412e-05,4.379754440662051e-05,0.4666666666666667,0.0334740360298812,0,broker
Mahmoud Jahanshahi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2287,5,6,5.086755736107427e-05,0.0,0.7,0.0447590005502947,0,core
Tao Zhang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3363,7,8,5.084904837785628e-05,2.910705591218055e-05,0.6190476190476191,0.0312975690316904,0,core
Fernando Figueira Filho,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8988,8,16,5.065497516569264e-05,1.03491973385052e-08,0.7142857142857143,0.0632261899380121,0,core
Colin Paterson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5735,7,11,5.064987447763238e-05,8.142231006068967e-06,0.3809523809523809,0.0253827239752798,0,broker
Mulong Xie,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2153,9,11,5.042295507991469e-05,0.0,0.5833333333333334,0.0375789556889511,0,broker
Maolin Sun,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4967,13,17,4.983709618030762e-05,0.0001611211173639,0.5,0.028639009617283,0,broker
Christopher Ehmke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5849,8,13,4.956131674787778e-05,3.10475920155156e-08,0.5714285714285714,0.0448285338035905,0,broker
Masudul Hasan Masud Bhuiyan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1257,6,7,4.922189539738065e-05,2.06983946770104e-08,0.6,0.0314689993982945,0,core
Nan Yang 0009,4:a207e2fc-2358-4733-aaec-376a2c17a19b:666,6,7,4.913317515754016e-05,9.1289119812139e-06,0.6,0.0313607169543887,0,core
Irina Niculescu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4306,19,24,4.870953269512861e-05,2.72121425204465e-05,0.5087719298245614,0.0274585061557344,0,broker
Xu Zhang 0024,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5754,35,62,4.849621956557775e-05,2.483807361241248e-07,0.4907563025210084,0.0378423051037959,0,broker
